dataset,method,model,acc_train_mean,acc_train_std,acc_test_mean,acc_test_std,gps_train_mean,gps_train_std,gps_test_mean,gps_test_std,Hostility_mean,Hostility_std,N1_mean,N1_std,kDN_mean,kDN_std,n_features,type,filter_corr
ArtificialDataset12,xgb,KNN,0.88125,0.0052951104279744905,0.8366666666666667,0.010137937550497054,0.8759650667182799,0.005859017143859953,0.8279057827375957,0.011546350269680313,0.15866666666666665,0.007005702042701457,0.23350135373885367,0.006409364782286186,0.24931666666666663,0.006034162005706424,25.0,SOTA,1.0
ArtificialDataset12,kDN_importances_norm,KNN,0.8811666666666668,0.005954106892632,0.8403333333333334,0.0088506120315678,0.8759073631044524,0.0061702100079766,0.8324216389789472,0.0106058345263459,,,,,0.2427166666666667,0.0078452037718737,,Distributed,1.0
ArtificialDataset12,all,SVM-rbf,0.90125,0.0013176156917368,0.8703333333333333,0.0135092560861063,0.8972296869793436,0.00137574665658,0.8640694073254224,0.0147431955263073,0.1728333333333333,0.008505512918102,0.2480054835597696,0.0072249498384757,0.2644166666666666,0.0032606662577523,115.0,Subsets,
ArtificialDataset12,informative,SVM-rbf,0.8949166666666667,0.0032596012026013,0.885,0.0136422546197874,0.8907324152326653,0.0034339074857013,0.8801801590846015,0.0142927139154544,0.142,0.0067790014833389,0.2158031445406445,0.0043160714597416,0.2355666666666666,0.0032470071690027,25.0,Subsets,
ArtificialDataset12,informative+redundant,SVM-rbf,0.8940833333333333,0.0034409704703437,0.8823333333333334,0.0113406838908026,0.8897798216158991,0.0037065166795032,0.8773036408471722,0.0119291193796404,0.15175,0.0054835612921207,0.2246025535602741,0.0099092174188753,0.2461833333333333,0.0022840023350834,55.0,Subsets,
ArtificialDataset12,informative+redundant_nonLinear,SVM-rbf,0.8926666666666666,0.0029697549468675,0.8773333333333333,0.0133645467978196,0.8882821524505493,0.0030792418143784,0.8718866745774699,0.0141110614279614,0.1551666666666666,0.004908892158341,0.2352512429699929,0.0068365502438648,0.2538333333333333,0.0028674417556808,55.0,Subsets,
ArtificialDataset12,informative+rand_extra,SVM-rbf,0.8955833333333333,0.0023311001217832,0.883,0.0123265747247337,0.8914203058610491,0.0025077902620978,0.8780055466356039,0.013015401951316,0.1438333333333333,0.0082884206376526,0.2186196673696673,0.0038943398298272,0.2397833333333333,0.0031653506037158,28.0,Subsets,
ArtificialDataset12,informative+noise,SVM-rbf,0.9131666666666666,0.00133723387799,0.8620000000000001,0.0087717982446271,0.909506648416204,0.0014250506762989,0.8545269374843535,0.0096081002687999,0.2170833333333333,0.0106759399794324,0.2944613751237943,0.0051548756772602,0.3108333333333333,0.001575639200099,55.0,Subsets,
ArtificialDataset12,f_classif,SVM-rbf,0.8716666666666667,0.004114253678777394,0.841,0.02162174831043965,0.8653289791115938,0.004371724537562525,0.8317216375513778,0.024632512813201557,0.19683333333333333,0.00884178055220404,0.2740285804473304,0.0038310003150955584,0.2917666666666666,0.0035194893884703594,25.0,SOTA,1.0
ArtificialDataset12,mutual_info,SVM-rbf,0.8675833333333334,0.009498720674093143,0.8373333333333333,0.01170232645436127,0.8607624463569614,0.010330831273905135,0.8279189394253252,0.01195003432409169,0.19374999999999998,0.007976745716281937,0.2740770111832611,0.016065277988078514,0.2961166666666667,0.013619660013704054,25.0,SOTA,1.0
ArtificialDataset12,relief,SVM-rbf,0.8865000000000001,0.003341136699454905,0.8640000000000001,0.014605934866804412,0.8816335929534592,0.0035981813734398444,0.85772235497796,0.015422454143853204,0.15474999999999994,0.0027888667551135963,0.23159438131313131,0.002800264740781626,0.24656666666666666,0.004064326512474097,25.0,SOTA,1.0
ArtificialDataset12,rf,SVM-rbf,0.8810833333333333,0.0030561868034820598,0.8656666666666666,0.015347819244295142,0.8756640282402127,0.003235232273974643,0.859196679978688,0.016195679655726433,0.15649999999999997,0.005822907349426074,0.23586652930402927,0.0026990583348949467,0.2541,0.0034112762355979704,25.0,SOTA,1.0
ArtificialDataset12,xgb,SVM-rbf,0.8877499999999999,0.004882295111477349,0.8673333333333334,0.012281422284627025,0.8830000463559233,0.00518021383647797,0.8612342187881523,0.013220460862101872,0.15866666666666665,0.007005702042701457,0.23350135373885367,0.006409364782286186,0.24931666666666663,0.006034162005706424,25.0,SOTA,1.0
ArtificialDataset12,kDN_importances_norm,SVM-rbf,0.8877499999999999,0.0024930458836086,0.8723333333333333,0.0115830335692627,0.8828514981392048,0.0027593536846019,0.8664407209738363,0.0119141379966105,,,,,0.2427166666666667,0.0078452037718737,,Distributed,1.0
ArtificialDataset14,all,KNN,0.8470000000000001,0.0074675222724066,0.7766666666666666,0.0110554159678513,0.8114501538920441,0.0106219003616775,0.7111395966509264,0.0162318269211983,0.20825,0.0128742583389404,0.2839251565426324,0.0047630785387075,0.3090833333333333,0.0050706809755254,140.0,Subsets,
ArtificialDataset14,informative,KNN,0.87675,0.0048537642894745,0.8323333333333334,0.0070316743699096,0.8541827508349078,0.0066007546808819,0.7957205537277346,0.0072083608161912,0.1700833333333333,0.0060481287280539,0.2498953267281537,0.0055955108392355,0.2800333333333333,0.0036980663115261,30.0,Subsets,
ArtificialDataset14,informative+redundant,KNN,0.8768333333333332,0.003639577966987,0.8173333333333334,0.012505554321536,0.8541104213565435,0.0044849754171598,0.7763334398637322,0.0196501974613672,0.1855,0.0125878854900698,0.2606578624534507,0.0059786847257868,0.2924166666666666,0.0037155828016013,60.0,Subsets,
ArtificialDataset14,informative+redundant_nonLinear,KNN,0.8740833333333333,0.0025752561900604,0.8153333333333332,0.0075828754440515,0.8508843831311216,0.0039251681648467,0.7754694362244295,0.0114794023550892,0.1951666666666666,0.009676180662959,0.2744113672150147,0.0062698607027524,0.2986166666666666,0.0029098730403767,70.0,Subsets,
ArtificialDataset14,informative+rand_extra,KNN,0.8739166666666666,0.0038707413874978,0.828,0.0087717982446272,0.8496415111168117,0.0051777754001575,0.7881380263006571,0.0133293191718467,0.1769166666666666,0.0079473091183256,0.2490717489786472,0.0041785963125337,0.28455,0.0017246175099295,33.0,Subsets,
ArtificialDataset14,informative+noise,KNN,0.8101666666666667,0.007087008850315,0.7203333333333333,0.0124387387713635,0.7563818062233878,0.0130725713598553,0.6063692744269881,0.0260625498000304,0.2719166666666667,0.0063642338283741,0.3418285867339191,0.0041285017199159,0.3645,0.0034465159541516,70.0,Subsets,
ArtificialDataset14,f_classif,KNN,0.8481666666666667,0.002544738580767111,0.7606666666666666,0.012393994961718792,0.8187926288955156,0.003264548110935977,0.7044773862217729,0.022256663739611528,0.23674999999999996,0.005029427292335469,0.3041722835035334,0.008838266714782102,0.33266666666666667,0.00582171461951813,30.0,SOTA,1.0
ArtificialDataset14,mutual_info,KNN,0.7923333333333333,0.011694906298612803,0.686,0.012053123154509708,0.7404257019294122,0.017143165555569658,0.5842813850010999,0.033122425689017715,0.27575,0.023905557814961044,0.3645616850720372,0.012374873612843057,0.3774666666666667,0.007594680155652838,30.0,SOTA,1.0
ArtificialDataset14,relief,KNN,0.8503333333333334,0.003968189483603026,0.7843333333333333,0.015881505666095502,0.8179125429530372,0.006231286131626666,0.7228498057413708,0.027603283968826012,0.21041666666666664,0.008599903100229324,0.2870639582639582,0.009614442798947437,0.3097666666666667,0.0035125766104733593,30.0,SOTA,1.0
ArtificialDataset14,rf,KNN,0.8595833333333334,0.0018162078931419248,0.7833333333333333,0.016457014715109578,0.8321773345504775,0.0029324184873124374,0.7307672182545368,0.02523951901728158,0.21366666666666662,0.004181224568100708,0.2844642549580049,0.004214509535192382,0.31466666666666665,0.003917996228232543,30.0,SOTA,1.0
ArtificialDataset14,xgb,KNN,0.8559166666666667,0.011146904154168658,0.7786666666666667,0.006810938913900796,0.8288474339608527,0.014661657754839444,0.7276179795208153,0.0064921922045538035,0.21599999999999997,0.009045602062144173,0.28679127672436494,0.012927898377661607,0.32305,0.010198822099743758,30.0,SOTA,1.0
ArtificialDataset14,kDN_importances_norm,KNN,0.8673333333333334,0.0048733971724044,0.8140000000000001,0.0152114722788061,0.8406555508937121,0.0072400145689422,0.7703898970478738,0.0201285415749684,,,,,0.2978333333333333,0.0056118673857777,,Distributed,1.0
ArtificialDataset14,all,SVM-rbf,0.9176666666666666,0.0016029486718059,0.8293333333333333,0.0076919871728095,0.9029042886636718,0.0020100716984849,0.7850672997476783,0.011000041103781,0.20825,0.0128742583389404,0.2839251565426324,0.0047630785387075,0.3090833333333333,0.0050706809755254,140.0,Subsets,
ArtificialDataset14,informative,SVM-rbf,0.90475,0.0025954019170662,0.8709999999999999,0.010041580220928,0.8877162602881186,0.0032813832812509,0.8455820756366975,0.0138106373539544,0.1700833333333333,0.0060481287280539,0.2498953267281537,0.0055955108392355,0.2800333333333333,0.0036980663115261,30.0,Subsets,
ArtificialDataset14,informative+redundant,SVM-rbf,0.9016666666666666,0.0018399501804849,0.8646666666666667,0.0066038709187196,0.8840407209748731,0.0024007323041319,0.8371535171442763,0.0085443835428653,0.1855,0.0125878854900698,0.2606578624534507,0.0059786847257868,0.2924166666666666,0.0037155828016013,60.0,Subsets,
ArtificialDataset14,informative+redundant_nonLinear,SVM-rbf,0.9014166666666666,0.0018773133876781,0.8546666666666667,0.0080277297191948,0.883255426147888,0.0024756103883206,0.8239499986908813,0.0112575840343961,0.1951666666666666,0.009676180662959,0.2744113672150147,0.0062698607027524,0.2986166666666666,0.0029098730403767,70.0,Subsets,
ArtificialDataset14,informative+rand_extra,SVM-rbf,0.90325,0.0025583469055014,0.8699999999999999,0.0071686043892022,0.8857307705446569,0.0032038786997249,0.843861379840618,0.0094214963374062,0.1769166666666666,0.0079473091183256,0.2490717489786472,0.0041785963125337,0.28455,0.0017246175099295,33.0,Subsets,
ArtificialDataset14,informative+noise,SVM-rbf,0.9229166666666666,0.0021040635288254,0.79,0.0151382517704874,0.9088178002728196,0.0025301569521976,0.7141182328736003,0.0330796190572149,0.2719166666666667,0.0063642338283741,0.3418285867339191,0.0041285017199159,0.3645,0.0034465159541516,70.0,Subsets,
ArtificialDataset14,f_classif,SVM-rbf,0.8835000000000001,0.0033670173084728522,0.8210000000000001,0.016055459438389735,0.8610091191809381,0.004360938947280392,0.7772930511480143,0.025464334098757573,0.23674999999999996,0.005029427292335469,0.3041722835035334,0.008838266714782102,0.33266666666666667,0.00582171461951813,30.0,SOTA,1.0
ArtificialDataset14,mutual_info,SVM-rbf,0.8371666666666666,0.014691267247359353,0.755,0.020849993338661305,0.7887952894074302,0.023346360499052886,0.6513911208028776,0.04900732360999599,0.27575,0.023905557814961044,0.3645616850720372,0.012374873612843057,0.3774666666666667,0.007594680155652838,30.0,SOTA,1.0
ArtificialDataset14,relief,SVM-rbf,0.8881666666666665,0.0029107081994288286,0.8323333333333334,0.006519202405202655,0.866102472815076,0.003789907154970269,0.791458500551202,0.008983399388201165,0.21041666666666664,0.008599903100229324,0.2870639582639582,0.009614442798947437,0.3097666666666667,0.0035125766104733593,30.0,SOTA,1.0
ArtificialDataset14,rf,SVM-rbf,0.8813333333333333,0.0023459480433765715,0.8380000000000001,0.00776387646590141,0.8576373970003234,0.0036800747327605395,0.7999129259804398,0.011147874333658249,0.21366666666666662,0.004181224568100708,0.2844642549580049,0.004214509535192382,0.31466666666666665,0.003917996228232543,30.0,SOTA,1.0
ArtificialDataset14,xgb,SVM-rbf,0.8808333333333334,0.006859199013814356,0.8323333333333334,0.009398581453247793,0.8571144358598384,0.008767270403590184,0.7930932480545785,0.0141808317213465,0.21599999999999997,0.009045602062144173,0.28679127672436494,0.012927898377661607,0.32305,0.010198822099743758,30.0,SOTA,1.0
ArtificialDataset14,kDN_importances_norm,SVM-rbf,0.8975833333333334,0.0014848774734338,0.8496666666666666,0.0148791427471104,0.8786443268694851,0.0019010751298162,0.8172955000706181,0.019780440169983,,,,,0.2978333333333333,0.0056118673857777,,Distributed,1.0
ArtificialDataset18,all,KNN,0.748,0.0094207218407083,0.648,0.0248997991959774,0.6744150708033654,0.0170048204084492,0.4996874393761041,0.0622728371149737,0.3155,0.040597105808173,0.4206118140437994,0.0193708312084924,0.43,0.0083815273071201,190.0,Subsets,
ArtificialDataset18,informative,KNN,0.752,0.0204939015319191,0.642,0.0303315017762062,0.6850945273158259,0.0315104766225389,0.5195287414964708,0.0713029986144801,0.3025,0.0202330175702982,0.4030090651586975,0.0233705296045427,0.4187,0.0078390050389064,70.0,Subsets,
ArtificialDataset18,informative+redundant,KNN,0.7435,0.0103983171715427,0.646,0.0114017542509913,0.6579374660507965,0.0264359862580289,0.4902389778884995,0.0714453934739702,0.317,0.0122983738762488,0.4151814796314796,0.0150506728484206,0.4198,0.0073959448348402,110.0,Subsets,
ArtificialDataset18,informative+redundant_nonLinear,KNN,0.7445,0.0113743131660773,0.642,0.0408656334834051,0.6696431148488972,0.0296349354331469,0.5077159434225637,0.047352790119039,0.3219999999999999,0.0289071790391245,0.4098955205741971,0.0193124386102177,0.4226000000000001,0.0094762861923857,110.0,Subsets,
ArtificialDataset18,informative+rand_extra,KNN,0.7595,0.0193971647412708,0.6439999999999999,0.0384707681233426,0.6932767988108477,0.0325761100003578,0.516705109742267,0.0718003634754723,0.3235,0.0341686991265397,0.3930704093421199,0.0157115266693194,0.4094,0.0092965047195168,73.0,Subsets,
ArtificialDataset18,informative+noise,KNN,0.7615000000000001,0.0158705702481038,0.628,0.0268328157299975,0.6943950031691906,0.0284651785794601,0.5064423557527378,0.0395938370113064,0.2995,0.0338839932711597,0.3972969294594294,0.017677941311237,0.421,0.0058630196997792,110.0,Subsets,
ArtificialDataset18,f_classif,KNN,0.7845,0.01915398130937794,0.636,0.0054772255750516665,0.724462944070847,0.03282948356886232,0.47103733580481305,0.05774794452844202,0.29100000000000004,0.020961273816254577,0.400799968087468,0.01120866044413335,0.4196000000000001,0.013925695673825384,70.0,SOTA,1.0
ArtificialDataset18,mutual_info,KNN,0.7435,0.02414798128208648,0.6060000000000001,0.028809720581775847,0.6578604728643473,0.03475613938186185,0.4004738455082684,0.146896437240279,0.3405,0.02387467277262664,0.4246252338184691,0.023284102515141833,0.43310000000000004,0.012074767078498808,70.0,SOTA,1.0
ArtificialDataset18,relief,KNN,0.7335,0.024596747752497667,0.63,0.009999999999999995,0.5658999256904255,0.07097022652841248,0.26031248882368907,0.07088984712230946,0.297,0.022318714120665644,0.4127179431679432,0.01593124306530057,0.4035,0.009034655499796292,70.0,SOTA,1.0
ArtificialDataset18,rf,KNN,0.7555,0.018658108157045227,0.642,0.023874672772626657,0.6639998689257082,0.036391114338519666,0.4117984701486791,0.05913170537003894,0.2975,0.01346291201783627,0.3878866317914112,0.01931040513956411,0.4048999999999999,0.007987490219086317,70.0,SOTA,1.0
ArtificialDataset18,xgb,KNN,0.7585,0.015870570248103875,0.666,0.023021728866442655,0.6826929330579986,0.021475583379771766,0.524427954774711,0.07696073917239189,0.331,0.019251623308178412,0.4223310425943165,0.02103043379499391,0.42329999999999995,0.00789461842016448,70.0,SOTA,1.0
ArtificialDataset18,kDN_importances_norm,KNN,0.7605000000000001,0.0169926454679664,0.6439999999999999,0.0492950301754649,0.6839630539292254,0.035218844456084,0.4706823452275886,0.0416552941583813,,,,,0.4174,0.0102004901842999,,Distributed,1.0
ArtificialDataset18,all,SVM-rbf,0.8945000000000001,0.0189901290148329,0.664,0.015165750888103,0.8700511354770463,0.0272038071025287,0.1807359069719254,0.0918361374207362,0.3155,0.040597105808173,0.4206118140437994,0.0193708312084924,0.43,0.0083815273071201,190.0,Subsets,
ArtificialDataset18,informative,SVM-rbf,0.893,0.0044721359549996,0.6799999999999999,0.0158113883008418,0.8685944008720565,0.0063002506074511,0.3675039010477059,0.0800788395799793,0.3025,0.0202330175702982,0.4030090651586975,0.0233705296045427,0.4187,0.0078390050389064,70.0,Subsets,
ArtificialDataset18,informative+redundant,SVM-rbf,0.8855000000000001,0.0095851447563404,0.678,0.0130384048104052,0.8577467664074311,0.0140535625301381,0.3607195477918948,0.0590127705617325,0.317,0.0122983738762488,0.4151814796314796,0.0150506728484206,0.4198,0.0073959448348402,110.0,Subsets,
ArtificialDataset18,informative+redundant_nonLinear,SVM-rbf,0.8654999999999999,0.0094207218407084,0.662,0.0109544511501033,0.8277522747330576,0.0148993815079544,0.2424358098434777,0.1034629960745473,0.3219999999999999,0.0289071790391245,0.4098955205741971,0.0193124386102177,0.4226000000000001,0.0094762861923857,110.0,Subsets,
ArtificialDataset18,informative+rand_extra,SVM-rbf,0.8935000000000001,0.0054772255750516,0.6799999999999999,0.0122474487139158,0.8692806094009683,0.0076396502000765,0.3596149446941643,0.0706853994267098,0.3235,0.0341686991265397,0.3930704093421199,0.0157115266693194,0.4094,0.0092965047195168,73.0,Subsets,
ArtificialDataset18,informative+noise,SVM-rbf,0.918,0.0119111292495715,0.662,0.0192353840616713,0.902286690259279,0.015857194853306,0.2613300053087403,0.0701490986538221,0.2995,0.0338839932711597,0.3972969294594294,0.017677941311237,0.421,0.0058630196997792,110.0,Subsets,
ArtificialDataset18,f_classif,SVM-rbf,0.8995000000000001,0.008366600265340727,0.666,0.030495901363953772,0.8782220494959591,0.01162968722248918,0.40040415347165953,0.0641321955151463,0.29100000000000004,0.020961273816254577,0.400799968087468,0.01120866044413335,0.4196000000000001,0.013925695673825384,70.0,SOTA,1.0
ArtificialDataset18,mutual_info,SVM-rbf,0.868,0.014404860290887868,0.66,0.021213203435596455,0.8313412672363709,0.022398932455607156,0.2727495486531539,0.05944789852736655,0.3405,0.02387467277262664,0.4246252338184691,0.023284102515141833,0.43310000000000004,0.012074767078498808,70.0,SOTA,1.0
ArtificialDataset18,relief,SVM-rbf,0.9085000000000001,0.013532368602724408,0.654,0.019493588689617952,0.8896392378867255,0.018147587154166648,0.2906461316150585,0.04445211336150016,0.297,0.022318714120665644,0.4127179431679432,0.01593124306530057,0.4035,0.009034655499796292,70.0,SOTA,1.0
ArtificialDataset18,rf,SVM-rbf,0.9045,0.01823458252881046,0.6599999999999999,0.02828427124746187,0.8842715274089221,0.024983780826000966,0.36052030615355013,0.017162527000890933,0.2975,0.01346291201783627,0.3878866317914112,0.01931040513956411,0.4048999999999999,0.007987490219086317,70.0,SOTA,1.0
ArtificialDataset18,xgb,SVM-rbf,0.8880000000000001,0.017800983118917865,0.664,0.013416407864998748,0.8610354203244917,0.025870743325765146,0.2835344501894879,0.1106584646833879,0.331,0.019251623308178412,0.4223310425943165,0.02103043379499391,0.42329999999999995,0.00789461842016448,70.0,SOTA,1.0
ArtificialDataset18,kDN_importances_norm,SVM-rbf,0.867,0.0182345825288105,0.656,0.0181659021245849,0.8294805536100831,0.0285561442857452,0.2007563188265146,0.1209143809484833,,,,,0.4174,0.0102004901842999,,Distributed,1.0
ArtificialDataset2,all,KNN,0.968,0.0042019340784929,0.935,0.0187082869338696,0.96799884844609,0.0042025752656326,0.934974834205914,0.0187043757031344,0.104,0.0107310880156673,0.105563492063492,0.0099392766816597,0.1377,0.0060244294335646,18.0,Subsets,
ArtificialDataset2,informative,KNN,0.97175,0.0022707377655731,0.953,0.0156524758424985,0.9717492107926424,0.002270781586516,0.9529731691174324,0.0156738132180425,0.0824999999999999,0.0115244305716161,0.0771428571428571,0.0040444484912477,0.11645,0.0060036447263308,10.0,Subsets,
ArtificialDataset2,informative+redundant,KNN,0.968,0.0018957188610128,0.949,0.0159687194226712,0.9679994052864648,0.0018956434854215,0.948961105554278,0.0160077310659378,0.087,0.0111313184304465,0.0953422619047619,0.0041362827127392,0.12325,0.0067569408758697,14.0,Subsets,
ArtificialDataset2,informative+redundant_nonLinear,KNN,0.96775,0.0036869703009381,0.949,0.0096176920308356,0.9677490481518586,0.0036871119408412,0.9489866366190192,0.0096243330487186,0.0875,0.0088388347648318,0.0891363095238095,0.0057681429299192,0.1199,0.0035381845627383,12.0,Subsets,
ArtificialDataset2,informative+rand_extra,KNN,0.966,0.0028504385627478,0.935,0.0141421356237309,0.965999371877776,0.0028506586955427,0.9349638270496508,0.014139142629099,0.0935,0.0050311529493745,0.1035175595238095,0.0072354366152319,0.13435,0.0035907868218539,13.0,Subsets,
ArtificialDataset2,informative+noise,KNN,0.96425,0.006410440702479,0.928,0.0241350367722943,0.9642492151535944,0.0064112211244457,0.9279256621149844,0.0242073106642752,0.10475,0.005822907349426,0.101091369047619,0.0070332490859339,0.14975,0.0081374903993798,12.0,Subsets,
ArtificialDataset2,f_classif,KNN,0.931,0.013445491809524838,0.876,0.024341322889276196,0.9309835228693075,0.013453126915328609,0.8756288786953776,0.0246190556869335,0.13725,0.02269705377356277,0.15649999999999994,0.019452158169405317,0.1965,0.022862359895688807,10.0,SOTA,1.0
ArtificialDataset2,mutual_info,KNN,0.9400000000000001,0.019665165903190295,0.9030000000000001,0.029916550603303216,0.9399905475857426,0.019660594852905444,0.9029017121064152,0.03001644910939921,0.1145,0.03224176251385771,0.12950833333333328,0.030159065162678335,0.1659,0.036263187256500226,10.0,SOTA,1.0
ArtificialDataset2,relief,KNN,0.96175,0.005562148865321784,0.9390000000000001,0.025836021365527605,0.9617483908684769,0.005563575982673118,0.9389570853683251,0.025875695639801286,0.086,0.019593525716419695,0.09196666666666661,0.008303514464730346,0.1236,0.004346694146129912,10.0,SOTA,1.0
ArtificialDataset2,rf,KNN,0.9570000000000001,0.005631940163034429,0.933,0.01303840481040526,0.956995621452229,0.005633917714459461,0.9329377722815091,0.0130664645340483,0.09225,0.019190655278025298,0.09917023809523803,0.00575637494140075,0.1268,0.006372303351222386,10.0,SOTA,1.0
ArtificialDataset2,xgb,KNN,0.9570000000000001,0.005631940163034429,0.933,0.01303840481040526,0.956995621452229,0.005633917714459461,0.9329377722815091,0.0130664645340483,0.09225,0.019190655278025298,0.09917023809523803,0.00575637494140075,0.1268,0.006372303351222386,10.0,SOTA,1.0
ArtificialDataset2,kDN_importances_norm,KNN,0.95975,0.005822907349426,0.939,0.0341686991265397,0.9597489942013092,0.0058235833526056,0.9389211932745208,0.0342650443137203,,,,,0.1276499999999999,0.0046455623986768,,Distributed,1.0
ArtificialDataset2,all,SVM-rbf,0.97975,0.0033541019662496,0.964,0.0041833001326703,0.9797495362537582,0.0033541197294937,0.9639926139627896,0.0041727719060706,0.104,0.0107310880156673,0.105563492063492,0.0099392766816597,0.1377,0.0060244294335646,18.0,Subsets,
ArtificialDataset2,informative,SVM-rbf,0.983,0.0028777161083053,0.971,0.015165750888103,0.9829996386215069,0.0028779493044328,0.970998589782146,0.0151652723911347,0.0824999999999999,0.0115244305716161,0.0771428571428571,0.0040444484912477,0.11645,0.0060036447263308,10.0,Subsets,
ArtificialDataset2,informative+redundant,SVM-rbf,0.97925,0.0042938910093293,0.967,0.0125499003980111,0.9792496632046118,0.0042940374534668,0.9669956160247616,0.0125511778723657,0.087,0.0111313184304465,0.0953422619047619,0.0041362827127392,0.12325,0.0067569408758697,14.0,Subsets,
ArtificialDataset2,informative+redundant_nonLinear,SVM-rbf,0.97875,0.0027950849718747,0.969,0.0129421791055448,0.9787493442610554,0.0027954267151304,0.9689973604794282,0.0129404614677907,0.0875,0.0088388347648318,0.0891363095238095,0.0057681429299192,0.1199,0.0035381845627383,12.0,Subsets,
ArtificialDataset2,informative+rand_extra,SVM-rbf,0.97675,0.0025920551691659,0.964,0.0089442719099991,0.9767488719339588,0.0025919694406587,0.9639919525721016,0.0089375298589952,0.0935,0.0050311529493745,0.1035175595238095,0.0072354366152319,0.13435,0.0035907868218539,13.0,Subsets,
ArtificialDataset2,informative+noise,SVM-rbf,0.9835,0.0029843340965783,0.962,0.0130384048104052,0.9834995588239842,0.0029847800206465,0.9619894903956036,0.0130437110827646,0.10475,0.005822907349426,0.101091369047619,0.0070332490859339,0.14975,0.0081374903993798,12.0,Subsets,
ArtificialDataset2,f_classif,SVM-rbf,0.94575,0.01059186008215741,0.9109999999999999,0.019493588689617952,0.9457311507445786,0.010603064921637036,0.9108797993033395,0.01961548641279831,0.13725,0.02269705377356277,0.15649999999999994,0.019452158169405317,0.1965,0.022862359895688807,10.0,SOTA,1.0
ArtificialDataset2,mutual_info,SVM-rbf,0.9555,0.008776744840770985,0.9349999999999999,0.009999999999999952,0.9554967750130607,0.008776038651769192,0.934946349676982,0.010010802574548913,0.1145,0.03224176251385771,0.12950833333333328,0.030159065162678335,0.1659,0.036263187256500226,10.0,SOTA,1.0
