measure,subset_k,model,variables_incluidas,mean_acc,std_acc,mean_gps,std_gps,mean_acc_class_0,mean_acc_class_1,std_acc_class_0,std_acc_class_1
Hostility,1,LogReg,f250,0.696,0.007999999999999964,0.0,0.0,0.0,1.0,0.0,0.0
Hostility,1,SVM-linear,f250,0.696,0.007999999999999964,0.0,0.0,0.0,1.0,0.0,0.0
Hostility,1,SVM-rbf,f250,0.696,0.007999999999999964,0.0,0.0,0.0,1.0,0.0,0.0
Hostility,1,RandomForest,f250,0.626,0.044766058571198766,0.4457978963748489,0.11649196614497877,0.3145833333333333,0.7614285714285715,0.13505721524187034,0.04984043460571267
Hostility,1,KNN,f250,0.606,0.025377155080899043,0.32215686302253166,0.12654787224749156,0.19041666666666668,0.7873109243697479,0.10730359966003006,0.03451818125610054
Hostility,1,NaiveBayes,f250,0.34199999999999997,0.12048236385463228,0.029210883268172023,0.04462687162614087,0.8733333333333334,0.10857142857142857,0.29431653406192154,0.29741745553538523
Hostility,1,DecisionTree,f250,0.614,0.05868560300448483,0.4592337434073566,0.1279188235199595,0.36041666666666666,0.7241176470588236,0.16198904712630693,0.08302593304213528
Hostility,1,XGBoost,f250,0.6359999999999999,0.04176122603564222,0.3736824401534502,0.14396625876271793,0.22958333333333333,0.8133613445378151,0.14135320713258212,0.06170430934907471
Hostility,2,LogReg,"f250,f299",0.694,0.009165151389911636,0.0,0.0,0.0,0.9971428571428571,0.0,0.008571428571428574
Hostility,2,SVM-linear,"f250,f299",0.696,0.007999999999999964,0.0,0.0,0.0,1.0,0.0,0.0
Hostility,2,SVM-rbf,"f250,f299",0.694,0.009165151389911636,0.0,0.0,0.0,0.9971428571428571,0.0,0.008571428571428574
Hostility,2,RandomForest,"f250,f299",0.5700000000000001,0.08012490249604053,0.2740541295122073,0.13705076202959166,0.15791666666666665,0.7498319327731092,0.1071481645510863,0.09677670081863868
Hostility,2,KNN,"f250,f299",0.63,0.0670820393249937,0.32297605748884006,0.18459881037012113,0.185,0.8243697478991597,0.13,0.06752245949714826
Hostility,2,NaiveBayes,"f250,f299",0.304,0.026532998322843206,0.05711449523501858,0.06051312664396198,0.9604166666666666,0.017226890756302522,0.06093171268814877,0.019004420449211516
Hostility,2,DecisionTree,"f250,f299",0.55,0.06884765791223403,0.36890361401002814,0.13202087599956952,0.2754166666666667,0.6697478991596639,0.126387438941622,0.08513314279396282
Hostility,2,XGBoost,"f250,f299",0.584,0.08039900496896714,0.3287112205712037,0.1545541714620199,0.21625,0.7441176470588236,0.14508677958763544,0.11008034505334943
Hostility,3,LogReg,"f250,f299,f153",0.694,0.009165151389911636,0.0,0.0,0.0,0.9971428571428571,0.0,0.008571428571428574
Hostility,3,SVM-linear,"f250,f299,f153",0.696,0.007999999999999964,0.0,0.0,0.0,1.0,0.0,0.0
Hostility,3,SVM-rbf,"f250,f299,f153",0.696,0.011999999999999966,0.021739130434782608,0.06521739130434781,0.006666666666666666,0.9971428571428571,0.019999999999999997,0.008571428571428574
Hostility,3,RandomForest,"f250,f299,f153",0.6300000000000001,0.04669047011971499,0.3082725115809173,0.09678673085013617,0.15208333333333335,0.8391596638655461,0.06093171268814879,0.05935438732701268
Hostility,3,KNN,"f250,f299,f153",0.6599999999999999,0.04816637831516919,0.42004968721699587,0.08371940836695609,0.22999999999999998,0.8477310924369748,0.05909620217163798,0.05711294323291046
Hostility,3,NaiveBayes,"f250,f299,f153",0.304,0.026532998322843206,0.05711449523501858,0.06051312664396198,0.9604166666666666,0.017226890756302522,0.06093171268814877,0.019004420449211516
Hostility,3,DecisionTree,"f250,f299,f153",0.5840000000000001,0.06560487786742689,0.42522461618244345,0.10845157722364115,0.31375000000000003,0.7012605042016806,0.11223812112349946,0.06501970172863336
Hostility,3,XGBoost,"f250,f299,f153",0.614,0.04386342439892263,0.3802502599548705,0.09309949320041012,0.23000000000000004,0.7815126050420168,0.09394516722239865,0.04683017682519155
Hostility,4,LogReg,"f250,f299,f153,f268",0.696,0.011999999999999966,0.021739130434782608,0.06521739130434781,0.006666666666666666,0.9971428571428571,0.019999999999999997,0.008571428571428574
Hostility,4,SVM-linear,"f250,f299,f153,f268",0.6979999999999998,0.010770329614268982,0.021739130434782608,0.06521739130434781,0.006666666666666666,1.0,0.019999999999999997,0.0
Hostility,4,SVM-rbf,"f250,f299,f153,f268",0.694,0.009165151389911636,0.0,0.0,0.0,0.9971428571428571,0.0,0.008571428571428574
Hostility,4,RandomForest,"f250,f299,f153,f268",0.614,0.03799999999999999,0.2461212336251589,0.14860603652372537,0.12458333333333335,0.827563025210084,0.0802870284942994,0.044418422499301544
Hostility,4,KNN,"f250,f299,f153,f268",0.6620000000000001,0.04853864439804639,0.4196240053699639,0.09269089453479604,0.23041666666666666,0.850672268907563,0.06677205212096184,0.05805506445733078
Hostility,4,NaiveBayes,"f250,f299,f153,f268",0.6519999999999999,0.11838918869558994,0.07431401697033481,0.11694692968114288,0.12625,0.8828571428571429,0.2944041180456249,0.2956694237882323
Hostility,4,DecisionTree,"f250,f299,f153,f268",0.6,0.05999999999999999,0.4548606900244237,0.06237944863571879,0.335,0.7151260504201681,0.07544313531837517,0.08785030054254957
Hostility,4,XGBoost,"f250,f299,f153,f268",0.6060000000000001,0.04294182110716777,0.3713848112499367,0.11998245149910926,0.23125,0.7701680672268908,0.1013322711018887,0.030860479305534202
Hostility,5,LogReg,"f250,f299,f153,f268,f113",0.694,0.02009975124224176,0.0423140169703348,0.08466806628208538,0.012916666666666665,0.9914285714285714,0.025850128948743497,0.025714285714285724
Hostility,5,SVM-linear,"f250,f299,f153,f268,f113",0.6979999999999998,0.010770329614268982,0.021739130434782608,0.06521739130434781,0.006666666666666666,1.0,0.019999999999999997,0.0
Hostility,5,SVM-rbf,"f250,f299,f153,f268,f113",0.694,0.009165151389911636,0.0,0.0,0.0,0.9971428571428571,0.0,0.008571428571428574
Hostility,5,RandomForest,"f250,f299,f153,f268,f113",0.638,0.06029925372672532,0.2894501752881945,0.17593194744138058,0.14583333333333334,0.8533613445378151,0.09348573866282137,0.05989569117271987
Hostility,5,KNN,"f250,f299,f153,f268,f113",0.636,0.040792156108742296,0.26141920178978617,0.08971912506998585,0.11833333333333336,0.8621848739495798,0.057831171909658245,0.05810971459976775
Hostility,5,NaiveBayes,"f250,f299,f153,f268,f113",0.6479999999999999,0.11668761716651857,0.0886813374567398,0.1542133728354462,0.13958333333333334,0.8714285714285716,0.29742675335468916,0.29256082570073166
Hostility,5,DecisionTree,"f250,f299,f153,f268,f113",0.54,0.06387487769068526,0.3552253097749213,0.10132980073673177,0.2633333333333333,0.6609243697478991,0.11378586125798856,0.09736247020166917
Hostility,5,XGBoost,"f250,f299,f153,f268,f113",0.6279999999999999,0.05455272678794343,0.3919554384588476,0.13025450617036094,0.2379166666666667,0.7989915966386555,0.10967834917511193,0.04376497695768582
