measure,subset_k,model,variables_incluidas,mean_acc,std_acc,mean_gps,std_gps,mean_acc_class_0,mean_acc_class_1,std_acc_class_0,std_acc_class_1
Hostility,1,LogReg,f145,0.6422000000000001,0.0006000000000000006,0.0,0.0,0.0,1.0,0.0,0.0
Hostility,1,SVM-linear,f145,0.6422000000000001,0.0006000000000000006,0.0,0.0,0.0,1.0,0.0,0.0
Hostility,1,SVM-rbf,f145,0.6420000000000001,0.0008944271909999167,0.0,0.0,0.0,0.9996884735202493,0.0,0.0009345794392523365
Hostility,1,RandomForest,f145,0.5562,0.022189186555617555,0.48296450550750514,0.027772146036381153,0.38794488732659593,0.6499661384261141,0.0415545913761034,0.03538115729312696
Hostility,1,KNN,f145,0.5852,0.017893015397076027,0.44050750672609296,0.028642939827223848,0.2750392316866487,0.7580271279580503,0.026244368484138934,0.019989483423533606
Hostility,1,NaiveBayes,f145,0.3888,0.08444738006593218,0.0336972916273506,0.023285226880328923,0.8910614525139664,0.10903233296569334,0.2970811891054713,0.29704733491212154
Hostility,1,DecisionTree,f145,0.5556,0.022339203208709097,0.4828114224321145,0.027626254401451594,0.38850354654447306,0.6487209999806505,0.041102081993857814,0.035608699840304375
Hostility,1,XGBoost,f145,0.623,0.01998499437077731,0.2918239044382216,0.05273271730806354,0.11792731153097735,0.9044039395522534,0.027368054119843874,0.02651604663455333
Hostility,2,LogReg,"f145,f144",0.6426000000000001,0.0029732137494637035,0.015020022137504982,0.021379718473858344,0.003916891595003452,0.9984423676012462,0.005622601019504739,0.0015576323987538943
Hostility,2,SVM-linear,"f145,f144",0.6418,0.0010770329614269018,0.0,0.0,0.0,0.9993769470404985,0.0,0.0012461059190031155
Hostility,2,SVM-rbf,"f145,f144",0.6408,0.002227105745132011,0.0,0.0,0.0,0.9978193146417447,0.0,0.003130802374180963
Hostility,2,RandomForest,"f145,f144",0.5934,0.014001428498549722,0.46554820087855997,0.02343956142505464,0.30409264955118953,0.754594531839554,0.02842261462469848,0.020829436678014387
Hostility,2,KNN,"f145,f144",0.581,0.010554619841567019,0.43368802686657776,0.01848185203039051,0.269414977088695,0.7545993692072521,0.02045330239311373,0.01724375531709535
Hostility,2,NaiveBayes,"f145,f144",0.6136,0.08333930645259774,0.07839476753338114,0.015881800767700117,0.11901010608248068,0.8890985081558019,0.2899715005211912,0.2912711236397677
Hostility,2,DecisionTree,"f145,f144",0.5471999999999999,0.025537423519219764,0.4742599520436184,0.029812368098181795,0.3806823174941937,0.6399856813916138,0.03271255693715014,0.030644543715198484
Hostility,2,XGBoost,"f145,f144",0.6075999999999999,0.011412274094149693,0.43855311757928117,0.031247202282341128,0.25321072123532734,0.8050482769296259,0.03147945780381696,0.011362990684839874
Hostility,3,LogReg,"f145,f144,f132",0.6420000000000001,0.003898717737923589,0.015020022137504982,0.021379718473858344,0.003916891595003452,0.9975077881619938,0.005622601019504739,0.0036329918347945797
Hostility,3,SVM-linear,"f145,f144,f132",0.6412,0.002039607805437116,0.0,0.0,0.0,0.9984423676012462,0.0,0.002872132229686258
Hostility,3,SVM-rbf,"f145,f144,f132",0.6404,0.0032000000000000028,0.012828257104182395,0.01707491345413679,0.0033519553072625698,0.995328070277278,0.00446927374301676,0.005071581653742024
Hostility,3,RandomForest,"f145,f144,f132",0.6258,0.013249905660041519,0.4771810744123056,0.020841702557883778,0.286199861904463,0.8150190592287301,0.02452709306012196,0.023536394351502368
Hostility,3,KNN,"f145,f144,f132",0.588,0.013084341787036912,0.44637505642378555,0.019999834141510506,0.2806069926558283,0.7592751688241326,0.0226330982921319,0.021500265187992224
Hostility,3,NaiveBayes,"f145,f144,f132",0.6124,0.08369850655776362,0.08532204648381334,0.018671966806403584,0.12068608373611198,0.8862947698380449,0.2875628422986274,0.29041374761312416
Hostility,3,DecisionTree,"f145,f144,f132",0.5636,0.02241071172453028,0.49182383882207875,0.026583616903623108,0.39517293327474734,0.6574330992047367,0.03694754186129207,0.031888411363453516
Hostility,3,XGBoost,"f145,f144,f132",0.6152,0.020788458336298072,0.4602338477466666,0.03924694387122921,0.2744899880735673,0.8050424720883884,0.036733726587774594,0.02079075056241751
Hostility,4,LogReg,"f145,f144,f132,f126",0.6420000000000001,0.003898717737923589,0.015020022137504982,0.021379718473858344,0.003916891595003452,0.9975077881619938,0.005622601019504739,0.0036329918347945797
Hostility,4,SVM-linear,"f145,f144,f132,f126",0.6412,0.002039607805437116,0.0,0.0,0.0,0.9984423676012462,0.0,0.002872132229686258
Hostility,4,SVM-rbf,"f145,f144,f132,f126",0.6418,0.0027495454169735064,0.02559441512743385,0.020406621981569315,0.0067039106145251395,0.9956395967570287,0.0054737200956048665,0.003469360787480447
Hostility,4,RandomForest,"f145,f144,f132,f126",0.6317999999999999,0.012536347155371866,0.4673193106012533,0.024113509007647294,0.2666405122089009,0.8352595731506745,0.023706175423292383,0.016968753617052693
Hostility,4,KNN,"f145,f144,f132,f126",0.5811999999999999,0.013862178760930764,0.4177947911030121,0.04136575220043864,0.2515190509070366,0.7648691008300924,0.04460235243422864,0.0156768399742142
Hostility,4,NaiveBayes,"f145,f144,f132,f126",0.5555999999999999,0.1273539948332992,0.12053052549574624,0.0803308833462679,0.3245653129119327,0.6847293976509742,0.425382914701175,0.4346878101731283
Hostility,4,DecisionTree,"f145,f144,f132,f126",0.549,0.025047954008261823,0.4739998863261019,0.030980435647772153,0.3772926997677484,0.6446682533232715,0.03404739646131113,0.026824015032934568
Hostility,4,XGBoost,"f145,f144,f132,f126",0.6126,0.01572386720880078,0.4659242354865791,0.022553335470730084,0.283422258489737,0.7960227162787097,0.020824793962783705,0.021131586751143298
Hostility,5,LogReg,"f145,f144,f132,f126,f111",0.6420000000000001,0.003898717737923589,0.015020022137504982,0.021379718473858344,0.003916891595003452,0.9975077881619938,0.005622601019504739,0.0036329918347945797
Hostility,5,SVM-linear,"f145,f144,f132,f126,f111",0.6412,0.002039607805437116,0.0,0.0,0.0,0.9984423676012462,0.0,0.002872132229686258
