measure,subset_k,model,variables_incluidas,mean_acc,std_acc,mean_gps,std_gps,mean_acc_class_0,mean_acc_class_1,std_acc_class_0,std_acc_class_1
Hostility,1,LogReg,f66,0.65,0.010000000000000009,0.0,0.0,0.0,1.0,0.0,0.0
Hostility,1,SVM-linear,f66,0.65,0.010000000000000009,0.0,0.0,0.0,1.0,0.0,0.0
Hostility,1,SVM-rbf,f66,0.65,0.010000000000000009,0.0,0.0,0.0,1.0,0.0,0.0
Hostility,1,RandomForest,f66,0.556,0.03440930106817049,0.4525281944065636,0.06704805553684301,0.34901960784313724,0.6683712121212121,0.10188324519392404,0.06202297294997813
Hostility,1,KNN,f66,0.644,0.030724582991474434,0.5013385659002775,0.08028700921861219,0.3261437908496732,0.8152462121212121,0.1028638572579929,0.04181372550503784
Hostility,1,NaiveBayes,f66,0.65,0.013416407864998751,0.01952662721893491,0.05857988165680473,0.0058823529411764705,0.9969696969696968,0.01764705882352941,0.009090909090909082
Hostility,1,DecisionTree,f66,0.556,0.03440930106817049,0.4525281944065636,0.06704805553684301,0.34901960784313724,0.6683712121212121,0.10188324519392404,0.06202297294997813
Hostility,1,XGBoost,f66,0.6180000000000001,0.05095095681142799,0.47981768831272686,0.06272623252579464,0.3137254901960784,0.781439393939394,0.07851302938794902,0.084545675165347
Hostility,2,LogReg,"f66,f160",0.6479999999999999,0.00979795897113272,0.0,0.0,0.0,0.9969696969696968,0.0,0.009090909090909082
Hostility,2,SVM-linear,"f66,f160",0.65,0.010000000000000009,0.0,0.0,0.0,1.0,0.0,0.0
Hostility,2,SVM-rbf,"f66,f160",0.65,0.010000000000000009,0.0,0.0,0.0,1.0,0.0,0.0
Hostility,2,RandomForest,"f66,f160",0.616,0.0535163526410386,0.478058238700277,0.07170110374527276,0.32418300653594767,0.7722537878787878,0.10820695217950943,0.11204076281743845
Hostility,2,KNN,"f66,f160",0.644,0.030724582991474434,0.5013385659002775,0.08028700921861219,0.3261437908496732,0.8152462121212121,0.1028638572579929,0.04181372550503784
Hostility,2,NaiveBayes,"f66,f160",0.61,0.09726253132630262,0.0,0.0,0.09411764705882353,0.890814393939394,0.2823529411764706,0.29725378787878787
Hostility,2,DecisionTree,"f66,f160",0.5880000000000001,0.046647615158762396,0.496846677125272,0.07714103501148153,0.39836601307189545,0.6888257575757576,0.11882534493892603,0.07689510560393438
Hostility,2,XGBoost,"f66,f160",0.592,0.039191835884530846,0.47047543950492676,0.09813750784645951,0.3480392156862745,0.7232954545454545,0.12365945708614487,0.06398012086166227
Hostility,3,LogReg,"f66,f160,f175",0.65,0.010000000000000009,0.01857764876632801,0.05573294629898403,0.005555555555555555,0.9969696969696968,0.016666666666666666,0.009090909090909082
Hostility,3,SVM-linear,"f66,f160,f175",0.6519999999999999,0.009797958971132722,0.01857764876632801,0.05573294629898403,0.005555555555555555,1.0,0.016666666666666666,0.0
Hostility,3,SVM-rbf,"f66,f160,f175",0.65,0.010000000000000009,0.0,0.0,0.0,1.0,0.0,0.0
Hostility,3,RandomForest,"f66,f160,f175",0.6359999999999999,0.029393876913398165,0.4729354006416219,0.079449168122662,0.29117647058823526,0.8214962121212122,0.09473122887566737,0.04338165234273847
Hostility,3,KNN,"f66,f160,f175",0.6559999999999999,0.0233238075793812,0.5274864695077287,0.06419905653681318,0.3486928104575163,0.8214015151515153,0.0897003760349179,0.030968080963590456
Hostility,3,NaiveBayes,"f66,f160,f175",0.652,0.013266499161421611,0.09037247883978597,0.09049466870463886,0.02777777777777778,0.9875946969696969,0.027777777777777776,0.020645025339800182
Hostility,3,DecisionTree,"f66,f160,f175",0.552,0.06584831053261732,0.46438479524777715,0.07973817068615212,0.3777777777777778,0.6453598484848485,0.10812203982816763,0.09174983118574381
Hostility,3,XGBoost,"f66,f160,f175",0.612,0.06079473661428263,0.5096194369909968,0.08547616582410904,0.3787581699346405,0.7383522727272728,0.09779326447555939,0.08377128591044782
Hostility,4,LogReg,"f66,f160,f175,f102",0.65,0.010000000000000009,0.01857764876632801,0.05573294629898403,0.005555555555555555,0.9969696969696968,0.016666666666666666,0.009090909090909082
Hostility,4,SVM-linear,"f66,f160,f175,f102",0.6519999999999999,0.009797958971132722,0.01857764876632801,0.05573294629898403,0.005555555555555555,1.0,0.016666666666666666,0.0
Hostility,4,SVM-rbf,"f66,f160,f175,f102",0.65,0.010000000000000009,0.0,0.0,0.0,1.0,0.0,0.0
