measure,subset_k,model,variables_incluidas,mean_acc,std_acc,mean_gps,std_gps,mean_acc_class_0,mean_acc_class_1,std_acc_class_0,std_acc_class_1
Hostility,1,LogReg,f136,0.725,0.0050000000000000044,0.0,0.0,0.0,1.0,0.0,0.0
Hostility,1,SVM-linear,f136,0.725,0.0050000000000000044,0.0,0.0,0.0,1.0,0.0,0.0
Hostility,1,SVM-rbf,f136,0.724,0.006633249580710806,0.0,0.0,0.0,0.9986111111111111,0.0,0.004166666666666652
Hostility,1,RandomForest,f136,0.597,0.03348133808556643,0.3849577340383531,0.07518345255378397,0.2695767195767195,0.7214611872146118,0.07853801865701465,0.03887419784046363
Hostility,1,KNN,f136,0.651,0.02773084924772409,0.27898767094150945,0.11952306350372155,0.14232804232804233,0.8441590563165906,0.07979206130102935,0.027390316270769443
Hostility,1,NaiveBayes,f136,0.277,0.00899999999999999,0.04087499999627261,0.05124359980092363,0.9746031746031745,0.012423896499238965,0.03228055293190705,0.01691657102132697
Hostility,1,DecisionTree,f136,0.597,0.03348133808556643,0.3849577340383531,0.07518345255378397,0.2695767195767195,0.7214611872146118,0.07853801865701465,0.03887419784046363
Hostility,1,XGBoost,f136,0.6719999999999999,0.030919249667480598,0.25361380951641194,0.10634653676842543,0.11269841269841267,0.8842085235920851,0.056776086317147915,0.037393004182780194
Hostility,2,LogReg,"f136,f157",0.724,0.006633249580710806,0.0,0.0,0.0,0.9986111111111111,0.0,0.004166666666666652
Hostility,2,SVM-linear,"f136,f157",0.725,0.0050000000000000044,0.0,0.0,0.0,1.0,0.0,0.0
Hostility,2,SVM-rbf,"f136,f157",0.724,0.006633249580710806,0.0,0.0,0.0,0.9986111111111111,0.0,0.004166666666666652
Hostility,2,RandomForest,"f136,f157",0.69,0.04266145801540308,0.41580690043329377,0.12693807660392822,0.24153439153439155,0.8607496194824963,0.11172230488044603,0.04369423444834224
Hostility,2,KNN,"f136,f157",0.6729999999999999,0.03716180835212408,0.3727667239179887,0.08311281238749331,0.20066137566137568,0.8524733637747335,0.07149235345516833,0.05120966904508541
Hostility,2,NaiveBayes,"f136,f157",0.6770000000000002,0.12923234889144436,0.033859671094730856,0.05224655157991956,0.1037037037037037,0.8931316590563165,0.28721936032820267,0.2887030217028899
Hostility,2,DecisionTree,"f136,f157",0.6199999999999999,0.046260134024881494,0.4335284933188195,0.07586354189856348,0.3092592592592593,0.7379566210045662,0.06707744863802015,0.04373924568712156
Hostility,2,XGBoost,"f136,f157",0.663,0.052545218621678616,0.3893909891111876,0.11025392789360627,0.2261904761904762,0.8291666666666668,0.09437253646575296,0.06118914615733309
Hostility,3,LogReg,"f136,f157,f145",0.724,0.009165151389911688,0.013176895306859207,0.03953068592057762,0.0037037037037037034,0.9972222222222221,0.011111111111111112,0.005555555555555537
Hostility,3,SVM-linear,"f136,f157,f145",0.725,0.0050000000000000044,0.0,0.0,0.0,1.0,0.0,0.0
Hostility,3,SVM-rbf,"f136,f157,f145",0.724,0.006633249580710806,0.0,0.0,0.0,0.9986111111111111,0.0,0.004166666666666652
Hostility,3,RandomForest,"f136,f157,f145",0.6819999999999999,0.03340658617698011,0.264962850374141,0.08148014687680781,0.1126984126984127,0.8980022831050227,0.041610148953768,0.04597034546238845
Hostility,3,KNN,"f136,f157,f145",0.654,0.04270831300812525,0.24508519511174764,0.0640450320112184,0.108994708994709,0.8606735159817352,0.036303198627953476,0.06017647321653286
Hostility,3,NaiveBayes,"f136,f157,f145",0.6799999999999999,0.13386560424545207,0.10948705810443246,0.03797884785295582,0.12195767195767193,0.8903538812785389,0.26909053675892997,0.287922172493272
Hostility,3,DecisionTree,"f136,f157,f145",0.6060000000000001,0.026153393661244063,0.43081498784484973,0.045711262126011676,0.32724867724867723,0.7116818873668189,0.08174603174603175,0.05449338814383178
Hostility,3,XGBoost,"f136,f157,f145",0.654,0.04103656905736637,0.31575867853878115,0.10169111245147201,0.1638888888888889,0.8401826484018265,0.07037845062413137,0.05491534697584062
Hostility,4,LogReg,"f136,f157,f145,f139",0.724,0.009165151389911688,0.013176895306859207,0.03953068592057762,0.0037037037037037034,0.9972222222222221,0.011111111111111112,0.005555555555555537
Hostility,4,SVM-linear,"f136,f157,f145,f139",0.725,0.0050000000000000044,0.0,0.0,0.0,1.0,0.0,0.0
Hostility,4,SVM-rbf,"f136,f157,f145,f139",0.725,0.0050000000000000044,0.0,0.0,0.0,1.0,0.0,0.0
Hostility,4,RandomForest,"f136,f157,f145,f139",0.722,0.03310589071449371,0.39200843197492863,0.1313959590555789,0.18822751322751322,0.9242579908675799,0.08533960583758862,0.027415150646629288
Hostility,4,KNN,"f136,f157,f145,f139",0.683,0.026476404589747423,0.2989888055854956,0.10769327867220627,0.1386243386243386,0.8895928462709284,0.06506215628285099,0.027835323568589036
Hostility,4,NaiveBayes,"f136,f157,f145,f139",0.382,0.16054905792311583,0.1375206734879108,0.07243451725607916,0.7784391534391535,0.23177321156773215,0.37445417197000447,0.36216047832262416
Hostility,4,DecisionTree,"f136,f157,f145,f139",0.634,0.04127953488110057,0.4871675521124158,0.04628631484724084,0.3784391534391534,0.7309360730593608,0.04512288463687827,0.05018922017935753
Hostility,4,XGBoost,"f136,f157,f145,f139",0.695,0.04295346318982906,0.44641343698955244,0.08792182481080245,0.2506613756613757,0.8635844748858448,0.05664171909947298,0.04416503582383868
Hostility,5,LogReg,"f136,f157,f145,f139,f3",0.724,0.009165151389911688,0.013176895306859207,0.03953068592057762,0.0037037037037037034,0.9972222222222221,0.011111111111111112,0.005555555555555537
Hostility,5,SVM-linear,"f136,f157,f145,f139,f3",0.725,0.0050000000000000044,0.0,0.0,0.0,1.0,0.0,0.0
Hostility,5,SVM-rbf,"f136,f157,f145,f139,f3",0.725,0.0050000000000000044,0.0,0.0,0.0,1.0,0.0,0.0
Hostility,5,RandomForest,"f136,f157,f145,f139,f3",0.713,0.02451530134426255,0.35146494005784795,0.08840149572091635,0.15608465608465605,0.9242199391171994,0.05382476515689865,0.034284928000206646
Hostility,5,KNN,"f136,f157,f145,f139,f3",0.68,0.03405877273185279,0.33632280870316233,0.09496150371602803,0.16798941798941797,0.874562404870624,0.07863865080842002,0.0473204574493284
Hostility,5,NaiveBayes,"f136,f157,f145,f139,f3",0.38,0.15607690412101335,0.15275658336496983,0.0832378597913573,0.7858465608465608,0.22631278538812788,0.36017498387370883,0.35097762998321047
Hostility,5,DecisionTree,"f136,f157,f145,f139,f3",0.62,0.02720294101747091,0.42897109120880306,0.052527251110671046,0.3121693121693122,0.7363394216133942,0.08381902637059105,0.05818054149163576
Hostility,5,XGBoost,"f136,f157,f145,f139,f3",0.675,0.04477722635447622,0.35668022534979,0.1405519992443737,0.1888888888888889,0.8594368340943683,0.08314373324844661,0.05101516588798241
Hostility,6,LogReg,"f136,f157,f145,f139,f3,f148",0.724,0.009165151389911688,0.013176895306859207,0.03953068592057762,0.0037037037037037034,0.9972222222222221,0.011111111111111112,0.005555555555555537
Hostility,6,SVM-linear,"f136,f157,f145,f139,f3,f148",0.724,0.006633249580710806,0.0,0.0,0.0,0.9986111111111111,0.0,0.004166666666666652
Hostility,6,SVM-rbf,"f136,f157,f145,f139,f3,f148",0.725,0.0050000000000000044,0.0,0.0,0.0,1.0,0.0,0.0
Hostility,6,RandomForest,"f136,f157,f145,f139,f3,f148",0.7169999999999999,0.029342801502242447,0.3070895919448914,0.12521576286470054,0.130026455026455,0.9392884322678844,0.07447700784105772,0.024828650489296094
Hostility,6,KNN,"f136,f157,f145,f139,f3,f148",0.6709999999999999,0.029137604568666927,0.3241834685903107,0.08074556557215475,0.16044973544973545,0.8648782343987824,0.06513002394469404,0.04049793287423145
Hostility,6,NaiveBayes,"f136,f157,f145,f139,f3,f148",0.583,0.18050207755037062,0.23542875183908424,0.10691889245755076,0.36587301587301585,0.6641933028919331,0.39594841365069355,0.3965392150243445
Hostility,6,DecisionTree,"f136,f157,f145,f139,f3,f148",0.618,0.032496153618543855,0.44873348738475727,0.04019269427555675,0.3376984126984127,0.7239726027397261,0.06225663685824521,0.05314521934252624
Hostility,6,XGBoost,"f136,f157,f145,f139,f3,f148",0.688,0.04935585071701226,0.4083851445342064,0.13656653910431896,0.2283068783068783,0.8621194824961949,0.09605980029531729,0.042240446675591556
Hostility,7,LogReg,"f136,f157,f145,f139,f3,f148,f141",0.725,0.009219544457292894,0.025925899290922948,0.051860625440626286,0.007275132275132275,0.9972222222222221,0.014553270492771626,0.005555555555555537
Hostility,7,SVM-linear,"f136,f157,f145,f139,f3,f148,f141",0.724,0.006633249580710806,0.0,0.0,0.0,0.9986111111111111,0.0,0.004166666666666652
Hostility,7,SVM-rbf,"f136,f157,f145,f139,f3,f148,f141",0.725,0.0050000000000000044,0.0,0.0,0.0,1.0,0.0,0.0
Hostility,7,RandomForest,"f136,f157,f145,f139,f3,f148,f141",0.7289999999999999,0.02773084924772412,0.3293570747585885,0.12420327118997479,0.1375661375661376,0.9531012176560123,0.07414726165216638,0.026349326014839653
Hostility,7,KNN,"f136,f157,f145,f139,f3,f148,f141",0.681,0.027367864366808,0.3542877100336277,0.06744400110847097,0.17473544973544972,0.8731354642313546,0.04630555462981476,0.03417354381041353
Hostility,7,NaiveBayes,"f136,f157,f145,f139,f3,f148,f141",0.588,0.1692808317559906,0.2759548731114501,0.1302597531840164,0.3873015873015873,0.6628424657534245,0.3840126383951288,0.3766451311659405
Hostility,7,DecisionTree,"f136,f157,f145,f139,f3,f148,f141",0.616,0.03693237062523881,0.4571273369381014,0.08087640613306278,0.35873015873015873,0.7132039573820396,0.0892573931175535,0.0310712056455915
Hostility,7,XGBoost,"f136,f157,f145,f139,f3,f148,f141",0.683,0.01846618531261936,0.4103608616405536,0.07717585639869898,0.22910052910052908,0.8551940639269408,0.06880799304221552,0.02226912656193708
Hostility,8,LogReg,"f136,f157,f145,f139,f3,f148,f141,f41",0.725,0.009219544457292894,0.025925899290922948,0.051860625440626286,0.007275132275132275,0.9972222222222221,0.014553270492771626,0.005555555555555537
Hostility,8,SVM-linear,"f136,f157,f145,f139,f3,f148,f141,f41",0.724,0.006633249580710806,0.0,0.0,0.0,0.9986111111111111,0.0,0.004166666666666652
Hostility,8,SVM-rbf,"f136,f157,f145,f139,f3,f148,f141,f41",0.725,0.0050000000000000044,0.0,0.0,0.0,1.0,0.0,0.0
Hostility,8,RandomForest,"f136,f157,f145,f139,f3,f148,f141,f41",0.734,0.02764054992217053,0.3356064085034395,0.1429371098941694,0.14457671957671958,0.957267884322679,0.08836543165453242,0.028435531021700617
Hostility,8,KNN,"f136,f157,f145,f139,f3,f148,f141,f41",0.657,0.052163205422979905,0.32933579373135513,0.11635425964365385,0.171031746031746,0.8414003044140029,0.06519446633061163,0.061696087650177825
Hostility,8,NaiveBayes,"f136,f157,f145,f139,f3,f148,f141,f41",0.579,0.15661736813010235,0.27114778931334393,0.11609408029161308,0.37645502645502643,0.6546042617960426,0.3751725711747403,0.3573505822917952
Hostility,8,DecisionTree,"f136,f157,f145,f139,f3,f148,f141,f41",0.613,0.03661966684720112,0.4506040544556605,0.07183359949218382,0.35555555555555557,0.7101788432267884,0.09612644186148216,0.05309930889900731
Hostility,8,XGBoost,"f136,f157,f145,f139,f3,f148,f141,f41",0.7030000000000001,0.036891733491393415,0.433337591513268,0.10173540771820977,0.23955026455026457,0.8785768645357687,0.08730850140971004,0.04663744603597934
Hostility,9,LogReg,"f136,f157,f145,f139,f3,f148,f141,f41,f146",0.725,0.009219544457292894,0.025925899290922948,0.051860625440626286,0.007275132275132275,0.9972222222222221,0.014553270492771626,0.005555555555555537
Hostility,9,SVM-linear,"f136,f157,f145,f139,f3,f148,f141,f41,f146",0.724,0.006633249580710806,0.0,0.0,0.0,0.9986111111111111,0.0,0.004166666666666652
Hostility,9,SVM-rbf,"f136,f157,f145,f139,f3,f148,f141,f41,f146",0.725,0.0050000000000000044,0.0,0.0,0.0,1.0,0.0,0.0
Hostility,9,RandomForest,"f136,f157,f145,f139,f3,f148,f141,f41,f146",0.731,0.035341194094144594,0.34400026680004886,0.1269884857498765,0.14484126984126985,0.9531012176560122,0.0729080802752627,0.03572310100345126
