fold,method,filter_corr,feature,score,selected,model
1,mutual_info,True,f23,0.058566647665087235,True,SVM-rbf
1,mutual_info,True,f9,0.05575265807009999,True,SVM-rbf
1,mutual_info,True,f139,0.0553207741930144,True,SVM-rbf
1,mutual_info,True,f153,0.05217765070461389,True,SVM-rbf
1,mutual_info,True,f74,0.05042412464961643,True,SVM-rbf
1,mutual_info,True,f68,0.04649174094275832,True,SVM-rbf
1,mutual_info,True,f11,0.04369259233706768,True,SVM-rbf
1,mutual_info,True,f105,0.04354767899662426,True,SVM-rbf
1,mutual_info,True,f176,0.04224765434489508,True,SVM-rbf
1,mutual_info,True,f98,0.04199347328530534,True,SVM-rbf
1,mutual_info,True,f162,0.04074292766518717,True,SVM-rbf
1,mutual_info,True,f141,0.040133562615032314,True,SVM-rbf
1,mutual_info,True,f26,0.03951771978870999,True,SVM-rbf
1,mutual_info,True,f229,0.039027490174401436,True,SVM-rbf
1,mutual_info,True,f221,0.03886190696533953,True,SVM-rbf
1,mutual_info,True,f121,0.0374630576201096,True,SVM-rbf
1,mutual_info,True,f261,0.035059144802789044,True,SVM-rbf
1,mutual_info,True,f52,0.03489398291471524,True,SVM-rbf
1,mutual_info,True,f259,0.034850317319306656,True,SVM-rbf
1,mutual_info,True,f119,0.03462268333214724,True,SVM-rbf
1,mutual_info,True,f179,0.03448258559226858,True,SVM-rbf
1,mutual_info,True,f201,0.03430460767449617,True,SVM-rbf
1,mutual_info,True,f226,0.034236866743394545,True,SVM-rbf
1,mutual_info,True,f24,0.033315404165295215,True,SVM-rbf
1,mutual_info,True,f147,0.03229236265357338,True,SVM-rbf
1,mutual_info,True,f131,0.031981862706753406,True,SVM-rbf
1,mutual_info,True,f136,0.03176534248865126,True,SVM-rbf
1,mutual_info,True,f39,0.03145714082934292,True,SVM-rbf
1,mutual_info,True,f61,0.031027019937311717,True,SVM-rbf
1,mutual_info,True,f115,0.030937599114309045,True,SVM-rbf
1,mutual_info,True,f90,0.030482723881183116,True,SVM-rbf
1,mutual_info,True,f112,0.02941051789014959,True,SVM-rbf
1,mutual_info,True,f128,0.029381256338017137,True,SVM-rbf
1,mutual_info,True,f2,0.027957169580970165,True,SVM-rbf
1,mutual_info,True,f21,0.02718531770548749,True,SVM-rbf
1,mutual_info,True,f268,0.0264050090789536,True,SVM-rbf
1,mutual_info,True,f7,0.025580950098120336,True,SVM-rbf
1,mutual_info,True,f37,0.024296000154466535,True,SVM-rbf
1,mutual_info,True,f83,0.024265776709417874,True,SVM-rbf
1,mutual_info,True,f186,0.02420778078623398,True,SVM-rbf
1,mutual_info,True,f140,0.024058604538622852,True,SVM-rbf
1,mutual_info,True,f81,0.02332902985036278,True,SVM-rbf
1,mutual_info,True,f35,0.022890363945964776,True,SVM-rbf
1,mutual_info,True,f42,0.022810271838471508,True,SVM-rbf
1,mutual_info,True,f38,0.02112122211745926,True,SVM-rbf
1,mutual_info,True,f236,0.020627940388531885,True,SVM-rbf
1,mutual_info,True,f123,0.01988104756829534,True,SVM-rbf
1,mutual_info,True,f257,0.019702174666035965,True,SVM-rbf
1,mutual_info,True,f167,0.019520857153357607,True,SVM-rbf
1,mutual_info,True,f169,0.018595949679161672,True,SVM-rbf
1,mutual_info,True,f34,0.01834121965641966,True,SVM-rbf
1,mutual_info,True,f265,0.01811661745339177,True,SVM-rbf
1,mutual_info,True,f189,0.017731900544601942,True,SVM-rbf
