fold,method,filter_corr,feature,score,selected,model
1,mutual_info,True,f2,0.07244315680926339,True,SVM-rbf
1,mutual_info,True,f27,0.05956448592211494,True,SVM-rbf
1,mutual_info,True,f23,0.05715542474839341,True,SVM-rbf
1,mutual_info,True,f53,0.055781772839906596,True,SVM-rbf
1,mutual_info,True,f66,0.0514265684241777,True,SVM-rbf
1,mutual_info,True,f21,0.05138714938129341,True,SVM-rbf
1,mutual_info,True,f55,0.04048699797309152,True,SVM-rbf
1,mutual_info,True,f30,0.03922150970561833,True,SVM-rbf
1,mutual_info,True,f63,0.03876544562741269,True,SVM-rbf
1,mutual_info,True,f59,0.035633228688110696,True,SVM-rbf
1,mutual_info,True,f19,0.03342552895024831,True,SVM-rbf
1,mutual_info,True,f22,0.029591228376200762,True,SVM-rbf
1,mutual_info,True,f7,0.029254028382053043,True,SVM-rbf
1,mutual_info,True,f17,0.02917715596181747,True,SVM-rbf
1,mutual_info,True,f0,0.028752549059755994,True,SVM-rbf
1,mutual_info,True,f49,0.022677681317861076,True,SVM-rbf
1,mutual_info,True,f45,0.020816487894803615,True,SVM-rbf
1,mutual_info,True,f36,0.019228205609792326,True,SVM-rbf
1,mutual_info,True,f56,0.018153543794998894,True,SVM-rbf
1,mutual_info,True,f15,0.018089978654969974,True,SVM-rbf
1,mutual_info,True,f60,0.017396396183670282,True,SVM-rbf
1,mutual_info,True,f43,0.015046505365592155,True,SVM-rbf
1,mutual_info,True,f10,0.011254505179937091,True,SVM-rbf
1,mutual_info,True,f14,0.010892717470813773,True,SVM-rbf
1,mutual_info,True,f38,0.010418258279991433,True,SVM-rbf
1,mutual_info,True,f44,0.007700946659604746,True,SVM-rbf
1,mutual_info,True,f9,0.004979583069490978,True,SVM-rbf
1,mutual_info,True,f37,0.004370691174025554,True,SVM-rbf
1,mutual_info,True,f41,0.0029754321846786613,True,SVM-rbf
1,mutual_info,True,f18,0.002373598859759074,True,SVM-rbf
1,mutual_info,True,f11,0.0023152922912941243,False,SVM-rbf
1,mutual_info,True,f26,0.0021131247294021716,False,SVM-rbf
1,mutual_info,True,f33,0.0005563123506895362,False,SVM-rbf
1,mutual_info,True,f28,0.0,False,SVM-rbf
1,mutual_info,True,f16,0.0,False,SVM-rbf
1,mutual_info,True,f20,0.0,False,SVM-rbf
1,mutual_info,True,f24,0.0,False,SVM-rbf
1,mutual_info,True,f25,0.0,False,SVM-rbf
1,mutual_info,True,f5,0.0,False,SVM-rbf
1,mutual_info,True,f4,0.0,False,SVM-rbf
1,mutual_info,True,f3,0.0,False,SVM-rbf
1,mutual_info,True,f1,0.0,False,SVM-rbf
1,mutual_info,True,f8,0.0,False,SVM-rbf
1,mutual_info,True,f6,0.0,False,SVM-rbf
1,mutual_info,True,f12,0.0,False,SVM-rbf
1,mutual_info,True,f13,0.0,False,SVM-rbf
1,mutual_info,True,f29,0.0,False,SVM-rbf
1,mutual_info,True,f42,0.0,False,SVM-rbf
1,mutual_info,True,f39,0.0,False,SVM-rbf
1,mutual_info,True,f40,0.0,False,SVM-rbf
1,mutual_info,True,f32,0.0,False,SVM-rbf
1,mutual_info,True,f31,0.0,False,SVM-rbf
1,mutual_info,True,f35,0.0,False,SVM-rbf
1,mutual_info,True,f34,0.0,False,SVM-rbf
1,mutual_info,True,f54,0.0,False,SVM-rbf
1,mutual_info,True,f47,0.0,False,SVM-rbf
1,mutual_info,True,f48,0.0,False,SVM-rbf
1,mutual_info,True,f51,0.0,False,SVM-rbf
1,mutual_info,True,f67,0.0,False,SVM-rbf
1,mutual_info,True,f68,0.0,False,SVM-rbf
1,mutual_info,True,f71,0.0,False,SVM-rbf
1,mutual_info,True,f72,0.0,False,SVM-rbf
1,f_classif,True,f23,38.50574633264334,True,SVM-rbf
1,f_classif,True,f53,36.01456190356946,True,SVM-rbf
1,f_classif,True,f11,18.425383589655336,True,SVM-rbf
1,f_classif,True,f12,17.278989995862133,True,SVM-rbf
1,f_classif,True,f9,17.252554178130158,True,SVM-rbf
1,f_classif,True,f5,16.535351920527518,True,SVM-rbf
1,f_classif,True,f55,15.082509965160591,True,SVM-rbf
1,f_classif,True,f22,13.70982237668758,True,SVM-rbf
1,f_classif,True,f26,11.232965104384114,True,SVM-rbf
1,f_classif,True,f15,10.320951632253381,True,SVM-rbf
1,f_classif,True,f20,9.965661921096483,True,SVM-rbf
1,f_classif,True,f59,9.948778917631687,True,SVM-rbf
1,f_classif,True,f56,9.796032930132565,True,SVM-rbf
1,f_classif,True,f27,8.538523709318499,True,SVM-rbf
1,f_classif,True,f2,7.83406629683535,True,SVM-rbf
1,f_classif,True,f19,7.523705448482077,True,SVM-rbf
1,f_classif,True,f10,5.640142056694441,True,SVM-rbf
1,f_classif,True,f49,4.887114762003412,True,SVM-rbf
1,f_classif,True,f8,4.611696709086867,True,SVM-rbf
1,f_classif,True,f35,3.828361021752533,True,SVM-rbf
1,f_classif,True,f43,3.655335742757854,True,SVM-rbf
1,f_classif,True,f68,3.103487395004136,True,SVM-rbf
1,f_classif,True,f45,2.718625843209902,True,SVM-rbf
1,f_classif,True,f72,2.6923924236591206,True,SVM-rbf
1,f_classif,True,f17,2.5691048535538146,True,SVM-rbf
1,f_classif,True,f1,2.2888195565065597,True,SVM-rbf
1,f_classif,True,f36,2.09190592305313,True,SVM-rbf
1,f_classif,True,f37,1.744291727792411,True,SVM-rbf
1,f_classif,True,f24,1.7368278464700568,True,SVM-rbf
1,f_classif,True,f14,1.6805385180032595,True,SVM-rbf
1,f_classif,True,f32,1.6283121763996806,False,SVM-rbf
1,f_classif,True,f4,1.618162579312545,False,SVM-rbf
1,f_classif,True,f39,1.559955868652663,False,SVM-rbf
1,f_classif,True,f54,1.5309509124613534,False,SVM-rbf
1,f_classif,True,f66,1.3855869132250258,False,SVM-rbf
1,f_classif,True,f41,1.2555965217385154,False,SVM-rbf
1,f_classif,True,f71,1.2317672607147372,False,SVM-rbf
1,f_classif,True,f21,1.2168462694664062,False,SVM-rbf
1,f_classif,True,f38,1.146005206664056,False,SVM-rbf
1,f_classif,True,f33,0.7641940743084848,False,SVM-rbf
1,f_classif,True,f51,0.7193263901012156,False,SVM-rbf
1,f_classif,True,f18,0.6746030383277211,False,SVM-rbf
1,f_classif,True,f48,0.5515526505221927,False,SVM-rbf
1,f_classif,True,f3,0.511820785877738,False,SVM-rbf
1,f_classif,True,f40,0.4704824902892637,False,SVM-rbf
1,f_classif,True,f29,0.4519916052312911,False,SVM-rbf
1,f_classif,True,f34,0.36746955614981797,False,SVM-rbf
1,f_classif,True,f13,0.3329013739987426,False,SVM-rbf
1,f_classif,True,f7,0.3282506100588648,False,SVM-rbf
1,f_classif,True,f0,0.2633904041170965,False,SVM-rbf
1,f_classif,True,f63,0.1982802962746823,False,SVM-rbf
1,f_classif,True,f31,0.19646774035837553,False,SVM-rbf
1,f_classif,True,f47,0.1953515816217475,False,SVM-rbf
1,f_classif,True,f60,0.1543374538165831,False,SVM-rbf
1,f_classif,True,f42,0.13993843016421867,False,SVM-rbf
1,f_classif,True,f25,0.13732551544788954,False,SVM-rbf
1,f_classif,True,f30,0.1334881782147205,False,SVM-rbf
1,f_classif,True,f28,0.12098049007647571,False,SVM-rbf
1,f_classif,True,f16,0.05272592875736505,False,SVM-rbf
1,f_classif,True,f67,0.04669271723009259,False,SVM-rbf
1,f_classif,True,f6,0.010558896583850806,False,SVM-rbf
1,f_classif,True,f44,0.006356897401679202,False,SVM-rbf
1,rf,True,f53,0.040812356672748365,True,SVM-rbf
1,rf,True,f9,0.040294626996803855,True,SVM-rbf
1,rf,True,f23,0.036666653896096704,True,SVM-rbf
1,rf,True,f11,0.029035837681095286,True,SVM-rbf
1,rf,True,f22,0.028904170040899818,True,SVM-rbf
1,rf,True,f26,0.02847541941253061,True,SVM-rbf
1,rf,True,f48,0.025699217463014398,True,SVM-rbf
1,rf,True,f55,0.024199029424119434,True,SVM-rbf
1,rf,True,f2,0.02250127173295086,True,SVM-rbf
1,rf,True,f47,0.022229000975462578,True,SVM-rbf
1,rf,True,f3,0.021957126972375396,True,SVM-rbf
1,rf,True,f10,0.021791983327742487,True,SVM-rbf
1,rf,True,f17,0.021607171686808497,True,SVM-rbf
1,rf,True,f5,0.020923968856101552,True,SVM-rbf
1,rf,True,f12,0.019888953922260064,True,SVM-rbf
1,rf,True,f20,0.019737577747596734,True,SVM-rbf
1,rf,True,f56,0.018646510708576494,True,SVM-rbf
1,rf,True,f25,0.01790905792145922,True,SVM-rbf
1,rf,True,f27,0.017769020176830595,True,SVM-rbf
1,rf,True,f1,0.017636456182547902,True,SVM-rbf
1,rf,True,f19,0.017502905130455357,True,SVM-rbf
1,rf,True,f8,0.016869637734143846,True,SVM-rbf
1,rf,True,f0,0.016558804994650216,True,SVM-rbf
1,rf,True,f7,0.01623844861237407,True,SVM-rbf
1,rf,True,f16,0.01611669257465291,True,SVM-rbf
1,rf,True,f59,0.016106438425944922,True,SVM-rbf
1,rf,True,f29,0.015359667040118654,True,SVM-rbf
1,rf,True,f63,0.014927043370838975,True,SVM-rbf
1,rf,True,f21,0.014829584284154016,True,SVM-rbf
1,rf,True,f15,0.014541131734626185,True,SVM-rbf
1,rf,True,f49,0.013973075185151335,False,SVM-rbf
