fold,method,filter_corr,feature,score,selected,model
1,mutual_info,True,f3,0.05188530478923048,True,SVM-rbf
1,mutual_info,True,f80,0.051455412224196584,True,SVM-rbf
1,mutual_info,True,f29,0.04651762096647594,True,SVM-rbf
1,mutual_info,True,f62,0.04597407391309871,True,SVM-rbf
1,mutual_info,True,f58,0.04356623707886764,True,SVM-rbf
1,mutual_info,True,f32,0.04010210137311132,True,SVM-rbf
1,mutual_info,True,f36,0.037146809642404355,True,SVM-rbf
1,mutual_info,True,f71,0.029604398267262244,True,SVM-rbf
1,mutual_info,True,f86,0.029390288124571118,True,SVM-rbf
1,mutual_info,True,f25,0.028497609878623376,True,SVM-rbf
1,mutual_info,True,f53,0.026488233064776878,True,SVM-rbf
1,mutual_info,True,f45,0.025748918980299518,True,SVM-rbf
1,mutual_info,True,f50,0.019538802041854098,True,SVM-rbf
1,mutual_info,True,f17,0.018368008074040487,True,SVM-rbf
1,mutual_info,True,f22,0.017511023655118585,True,SVM-rbf
1,mutual_info,True,f56,0.017173830325702966,True,SVM-rbf
1,mutual_info,True,f33,0.015052038793698097,True,SVM-rbf
1,mutual_info,True,f84,0.014113796234108467,True,SVM-rbf
1,mutual_info,True,f11,0.013662680134734595,True,SVM-rbf
1,mutual_info,True,f14,0.013468262050232216,True,SVM-rbf
1,mutual_info,True,f73,0.01281320921148188,True,SVM-rbf
1,mutual_info,True,f52,0.012756420208001717,True,SVM-rbf
1,mutual_info,True,f87,0.010499879825010439,True,SVM-rbf
1,mutual_info,True,f93,0.010276552055167087,True,SVM-rbf
1,mutual_info,True,f23,0.008373636156410624,True,SVM-rbf
1,mutual_info,True,f61,0.00796513857297021,True,SVM-rbf
1,mutual_info,True,f7,0.007513669225063246,True,SVM-rbf
1,mutual_info,True,f75,0.007442087685948451,True,SVM-rbf
1,mutual_info,True,f76,0.006881932077549502,True,SVM-rbf
1,mutual_info,True,f70,0.006859842335148469,True,SVM-rbf
