Dataset,Subset,Hostility,kDN,DCP,TD_U,CLD,N1,N2,LSC,F1,L1,n_features,mean_acc_mean,mean_acc_max,mean_acc_std,mean_gps_mean,mean_gps_max,mean_gps_std,mean_acc_class_0_mean,mean_acc_class_0_max,mean_acc_class_0_std,mean_acc_class_1_mean,mean_acc_class_1_max,mean_acc_class_1_std
ArtificialDataset16,all,0.218,0.3224000000000001,0.39875,0.5184333333333334,0.3939900358006342,0.30216954246733657,0.4921506199102521,0.995249879017623,0.9910500000000001,0.6243576967769415,160.0,0.6793750000000001,0.7709999999999999,0.14111387245767157,0.41993267446924937,0.5896702752200623,0.13932157253967836,0.33639219576719576,0.9387566137566138,0.26456633962404275,0.8095034246575342,0.987576103500761,0.289555340920351
ArtificialDataset16,informative,0.195,0.2978,0.39875,0.5905555555555556,0.3644543499720049,0.27777442002442,0.48800753513973927,0.9942734907448483,0.99134,0.5656432151111478,50.0,0.752875,0.8240000000000001,0.051254093913141695,0.5229602172073538,0.6982616259866861,0.1315379697994865,0.3075727513227513,0.440079365079365,0.11319330791927565,0.921722792998478,0.9903538812785389,0.0779614626554748
ArtificialDataset16,informative+redundant,0.201,0.3052,0.39875,0.5682105263157895,0.36711044683174504,0.3045505303520009,0.4884861696052933,0.9946849921361454,0.9910375,0.5859811645338882,80.0,0.745375,0.819,0.054187340377092316,0.5295713119718249,0.6870642259784979,0.10734732101071295,0.3208994708994709,0.42566137566137563,0.10392513901030183,0.9063974505327246,0.9875951293759513,0.09024826537663677
ArtificialDataset16,informative+redundant_nonLinear,0.195,0.3084,0.39875,0.6247222222222222,0.3946968406134929,0.28531261238761235,0.48818302114132855,0.9948675948703473,0.9909222222222223,0.6092564583731758,90.0,0.697875,0.806,0.1512013203835016,0.48029218100216153,0.6341693063768098,0.14492122679946876,0.37585978835978834,0.9423280423280422,0.24672373406508988,0.8199985730593606,0.9890030441400304,0.2942902074605595
ArtificialDataset16,informative+noise,0.256,0.342,0.39875,0.5628695652173913,0.3675504772437058,0.3357800534175147,0.4942434364222879,0.9953373291123926,0.9915111111111112,0.4964967038018984,90.0,0.719625,0.7609999999999999,0.03994616913511769,0.38803359681345795,0.5411883298617889,0.16938088128922613,0.21684854497354497,0.35343915343915344,0.120367918738998,0.9103524543378996,1.0,0.08447035295987762
ArtificialDataset16,informative+rand_extra,0.21,0.3028,0.39875,0.5839444444444445,0.3645473940913986,0.29279270451770456,0.48818664633721087,0.9942090676291486,0.9913773584905662,0.5650092332697243,53.0,0.749875,0.82,0.05302139056213872,0.5142124724619723,0.6833124297940298,0.13154722409347958,0.2989748677248677,0.4181216931216931,0.10345096304467195,0.9208499809741248,0.993093607305936,0.0799847789361787
ArtificialDataset16,mutual_info_top50,0.223,0.3398,0.39875,0.6348823529411765,0.3972291046954357,0.3324304834054834,0.48949339413629833,0.9956896499576561,0.9904200000000001,0.5002095712406713,50.0,0.671875,0.749,0.14843896051913058,0.3211891470021978,0.48610949834468026,0.16503401297447842,0.2683035714285714,0.9457671957671959,0.2922371451549007,0.8248287671232877,1.0,0.31199272812649265
ArtificialDataset16,f_classif_top50,0.236,0.341,0.39875,0.5140500000000001,0.371956872921951,0.31878858363858364,0.4870436671793211,0.9956226962939065,0.99074,0.3734306007343374,50.0,0.73075,0.7729999999999999,0.04285773809110448,0.45055168644425236,0.5275200054788316,0.09278237269645132,0.24298941798941798,0.3641534391534392,0.07983706342383295,0.915701103500761,0.9778919330289193,0.0787360643820419
ArtificialDataset16,rf_top50,0.236,0.33520000000000005,0.39875,0.6561875,0.3825599222226806,0.3402033834586466,0.488496239408949,0.9950973000766222,0.9919600000000001,0.4402343338409364,50.0,0.6833750000000001,0.776,0.14280549959397823,0.4114979522526913,0.5299420448801413,0.11474525133368947,0.31746031746031744,0.9305555555555556,0.2599367565042162,0.8220272070015221,0.98896499238965,0.2929470615062998
ArtificialDataset16,relief_top50,0.218,0.3244,0.39875,0.6225263157894737,0.3767027356713346,0.3182608585858586,0.4860581385260191,0.9946474170262531,0.9912799999999999,0.3570024909043367,50.0,0.730375,0.793,0.04581309076797029,0.4643035068777652,0.6033357825990792,0.103560788258187,0.26359126984126985,0.37182539682539684,0.10031576076893688,0.9073487442922374,0.98896499238965,0.08622527520828863
ArtificialDataset16,xgb_top50,0.247,0.349,0.39875,0.6333125,0.3856659192990742,0.3348725521408416,0.49055343545805696,0.9958173266927451,0.9907999999999999,0.5048843170665513,50.0,0.698625,0.75,0.07948034348189494,0.3591203831231346,0.5071011843555333,0.16916133944558306,0.245734126984127,0.6912698412698413,0.21165330588272055,0.8703624429223744,1.0,0.18414775612623976
